Class_71,Class_82,Class_95,Class_41,Class_31,Class_21,Class_43,Class_11,Class_22,Class_sum,Class_23,Class_24,Class_90,AWATER20,TRACTCE20,COUNTYFP20,MTFCC20,INTPTLAT20,BLOCKCE20,UACE20,STATEFP20,ALAND20,NAME20,UR20,FUNCSTAT20,INTPTLON20,GEOID20,system:index,UATYPE20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,980000,1,G5040,38.8917889,1060,,11,3834,Block 1060,R,S,-77.0085793,110019800001060,00b30000000000007e25,
0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,980000,1,G5040,38.8917868,1061,,11,8189,Block 1061,R,S,-77.0073733,110019800001061,00b30000000000008502,
0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.03,0.01,0.0,0.0,0,980000,1,G5040,38.8910395,1062,,11,25908,Block 1062,R,S,-77.0070855,110019800001062,00b30000000000008ae2,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,980000,1,G5040,38.8901833,1063,,11,13418,Block 1063,R,S,-77.0067607,110019800001063,00b300000000000075e8,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.01,0.0,0,980000,1,G5040,38.8906986,1064,,11,39763,Block 1064,R,S,-77.0045873,110019800001064,00b300000000000076a4,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.01,0.0,0,980000,1,G5040,38.8887121,1065,,11,50824,Block 1065,R,S,-77.0047208,110019800001065,00b300000000000077c8,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,980000,1,G5040,38.8894008,1066,,11,14140,Block 1066,R,S,-77.0067202,110019800001066,00b30000000000007e5d,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0,980000,1,G5040,38.8886332,1067,,11,20822,Block 1067,R,S,-77.0070196,110019800001067,00b300000000000084c6,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,980000,1,G5040,38.888363,1068,,11,1466,Block 1068,R,S,-77.007894,110019800001068,00b300000000000089cb,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,980000,1,G5040,38.8878637,1069,,11,9546,Block 1069,R,S,-77.0072618,110019800001069,00b30000000000008824,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0,980000,1,G5040,38.8868582,1070,,11,30166,Block 1070,R,S,-77.0068944,110019800001070,00b30000000000008970,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.03,0.0,0,980000,1,G5040,38.8868261,1071,,11,36068,Block 1071,R,S,-77.0047031,110019800001071,00b30000000000008082,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0,980000,1,G5040,38.8855698,1072,,11,14378,Block 1072,R,S,-77.0066633,110019800001072,00b30000000000007ff8,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.01,0.0,0.0,0,980000,1,G5040,38.8855354,1073,,11,15236,Block 1073,R,S,-77.0082425,110019800001073,00b30000000000008280,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0,980000,1,G5040,38.8867544,1074,,11,17623,Block 1074,R,S,-77.0084613,110019800001074,00b300000000000084d3,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.02,0.0,0.0,0,980000,1,G5040,38.8868117,1075,,11,46188,Block 1075,R,S,-77.010606,110019800001075,00b3000000000000768b,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,980000,1,G5040,38.8870299,1076,,11,13625,Block 1076,R,S,-77.0127551,110019800001076,00b30000000000008add,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,980000,1,G5040,38.8880017,1077,,11,2576,Block 1077,R,S,-77.0140302,110019800001077,00b300000000000082b2,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,980000,1,G5040,38.887933,1078,,11,7300,Block 1078,R,S,-77.0146434,110019800001078,00b300000000000082cf,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,980000,1,G5040,38.8877963,1079,,11,5329,Block 1079,R,S,-77.01571,110019800001079,00b30000000000007aa5,
0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.0,0.0,0,980000,1,G5040,38.8882807,1080,,11,23384,Block 1080,R,S,-77.0165064,110019800001080,00b30000000000007b22,
0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.0,0.0,0,980000,1,G5040,38.8881674,1081,,11,50310,Block 1081,R,S,-77.0197146,110019800001081,00b30000000000007727,
0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0,980000,1,G5040,38.888135,1082,,11,21262,Block 1082,R,S,-77.0228569,110019800001082,00b30000000000007a86,
0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.01,0.0,0,980000,1,G5040,38.888233,1083,,11,53607,Block 1083,R,S,-77.025919,110019800001083,00b3000000000000864b,
0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0,980000,1,G5040,38.8896664,1084,,11,64959,Block 1084,R,S,-77.0259798,110019800001084,00b300000000000085a4,
0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0,980000,1,G5040,38.8895374,1085,,11,68311,Block 1085,R,S,-77.0300117,110019800001085,00b30000000000007848,
0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0,980000,1,G5040,38.8895003,1086,,11,14783,Block 1086,R,S,-77.0324195,110019800001086,00b3000000000000758b,
0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.12,0.04,0.0,0.0,0,980000,1,G5040,38.8888019,1087,,11,122618,Block 1087,R,S,-77.0360613,110019800001087,00b30000000000007be0,
0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.0,3227,980000,1,G5040,38.8889092,1088,,11,22103,Block 1088,R,S,-77.0402851,110019800001088,00b300000000000073a4,
0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,367,980000,1,G5040,38.8901666,1089,,11,11597,Block 1089,R,S,-77.0403071,110019800001089,00b30000000000007377,
0.0,0.03,0.0,0.0,0.0,0.07,0.0,0.02,0.02,0.21,0.07,0.0,0.0,27312,980000,1,G5040,38.8911017,1090,,11,188079,Block 1090,R,S,-77.0444904,110019800001090,00b300000000000073ee,
0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0,980000,1,G5040,38.8928004,1091,,11,29418,Block 1091,R,S,-77.0477644,110019800001091,00b3000000000000771d,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0,980000,1,G5040,38.8944492,1092,,11,63004,Block 1092,R,S,-77.0483815,110019800001092,00b300000000000079a2,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,980000,1,G5040,38.8955753,1093,,11,11042,Block 1093,R,S,-77.0488766,110019800001093,00b30000000000008abf,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,980000,1,G5040,38.8958404,1094,,11,2396,Block 1094,R,S,-77.0488408,110019800001094,00b300000000000081f6,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,980000,1,G5040,38.895969,1095,,11,1341,Block 1095,R,S,-77.0494733,110019800001095,00b30000000000007f8f,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.01,0.0,0,980000,1,G5040,38.8941551,1096,,11,26657,Block 1096,R,S,-77.0457247,110019800001096,00b3000000000000853d,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,980000,1,G5040,38.8959355,1097,,11,1382,Block 1097,R,S,-77.0482658,110019800001097,00b30000000000007a2b,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.02,0.0,0.0,0,980000,1,G5040,38.8912991,1098,,11,27394,Block 1098,R,S,-77.0493575,110019800001098,00b300000000000081e2,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0,980000,1,G5040,38.8927988,1099,,11,17334,Block 1099,R,S,-77.0495007,110019800001099,00b30000000000007de1,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0,980000,1,G5040,38.8944859,1100,,11,92118,Block 1100,R,S,-77.0516132,110019800001100,00b300000000000074cc,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,980000,1,G5040,38.896246,1101,,11,5278,Block 1101,R,S,-77.0528354,110019800001101,00b30000000000008705,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,980000,1,G5040,38.897979,1102,,11,4370,Block 1102,R,S,-77.0530168,110019800001102,00b3000000000000770d,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.11,0.01,0.0,0.0,0,980000,1,G5040,38.8910672,1103,,11,110322,Block 1103,R,S,-77.0524068,110019800001103,00b30000000000007e8c,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0,980000,1,G5040,38.8932453,1104,,11,13868,Block 1104,R,S,-77.0543589,110019800001104,00b3000000000000838a,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0,980000,1,G5040,38.8954304,1105,,11,18993,Block 1105,R,S,-77.0539974,110019800001105,00b300000000000076e4,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,980000,1,G5040,38.8947272,1106,,11,6075,Block 1106,R,S,-77.0537613,110019800001106,00b30000000000007f78,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0,980000,1,G5040,38.8957506,1107,,11,86283,Block 1107,R,S,-77.0552363,110019800001107,00b300000000000079b7,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,980000,1,G5040,38.8973834,1108,,11,2462,Block 1108,R,S,-77.0565013,110019800001108,00b300000000000083b7,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,980000,1,G5040,38.8970866,1109,,11,7109,Block 1109,R,S,-77.0565711,110019800001109,00b300000000000083aa,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0,980000,1,G5040,38.8919063,1110,,11,12789,Block 1110,R,S,-77.0550315,110019800001110,00b30000000000007b78,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2067,980000,1,G5040,38.8927974,1111,,11,0,Block 1111,R,S,-77.0567445,110019800001111,00b30000000000007451,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.0,151308,980000,1,G5040,38.8899802,1112,,11,0,Block 1112,R,S,-77.0552647,110019800001112,00b3000000000000741b,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.22,0.02,0.0,0.0,218209,980000,1,G5040,38.8895629,1113,,11,0,Block 1113,R,S,-77.0592519,110019800001113,00b300000000000073b5,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0,2800,980000,1,G5040,38.8911887,1114,,11,23907,Block 1114,R,S,-77.0597312,110019800001114,00b300000000000073e1,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0,980000,1,G5040,38.8914975,1115,,11,13096,Block 1115,R,S,-77.0615153,110019800001115,00b30000000000007952,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2672,980000,1,G5040,38.8924652,1116,,11,0,Block 1116,R,S,-77.0587582,110019800001116,00b300000000000073df,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,794,980000,1,G5040,38.8920107,1117,,11,1971,Block 1117,R,S,-77.0614942,110019800001117,00b300000000000073f1,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2268,980000,1,G5040,38.8917453,1118,,11,0,Block 1118,R,S,-77.0636071,110019800001118,00b30000000000007421,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1934,980000,1,G5040,38.891578,1119,,11,0,Block 1119,R,S,-77.0640584,110019800001119,00b300000000000073c8,
0.0,0.02,0.0,0.0,0.0,0.05,0.0,0.89,0.0,0.99,0.0,0.0,0.03,992311,980000,1,G5040,38.8815695,1120,,11,0,Block 1120,R,S,-77.0487539,110019800001120,00b300000000000073b3,
0.0,0.03,0.0,0.0,0.0,0.1,0.03,0.02,0.0,0.18,0.0,0.0,0.0,0,980000,1,G5040,38.8853627,1121,,11,176138,Block 1121,R,S,-77.0464177,110019800001121,00b3000000000000825a,
0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.03,0.0,0.0,0.0,0,980000,1,G5040,38.883429,1122,,11,34474,Block 1122,R,S,-77.0431185,110019800001122,00b3000000000000796a,
0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0,980000,1,G5040,38.8880192,1123,,11,21591,Block 1123,R,S,-77.0511068,110019800001123,00b30000000000007bb3,
0.0,0.04,0.0,0.0,0.0,0.06,0.03,0.05,0.02,0.2,0.0,0.0,0.0,30352,980000,1,G5040,38.8886931,1124,,11,171705,Block 1124,R,S,-77.0452079,110019800001124,00b30000000000007395,
0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,980000,1,G5040,38.887841,1125,,11,6305,Block 1125,R,S,-77.0477494,110019800001125,00b3000000000000771e,
0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0,980000,1,G5040,38.8876778,1126,,11,17557,Block 1126,R,S,-77.0494058,110019800001126,00b30000000000007af1,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0,980000,1,G5040,38.889573,1127,,11,10368,Block 1127,R,S,-77.0507581,110019800001127,00b30000000000007eac,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,13800,980000,1,G5040,38.8765155,1128,,11,0,Block 1128,R,S,-77.0414561,110019800001128,00b3000000000000739e,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,980000,1,G5040,38.8794335,1129,,11,6623,Block 1129,R,S,-77.0370838,110019800001129,00b300000000000078ee,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.04,0.01,0.0,0.0,0,980000,1,G5040,38.879706,1130,,11,32053,Block 1130,R,S,-77.0382953,110019800001130,00b3000000000000879d,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,980000,1,G5040,38.8817238,1131,,11,1955,Block 1131,R,S,-77.0336956,110019800001131,00b30000000000007c93,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.0,0.01,0.0,0,980000,1,G5040,38.8856572,1132,,11,44283,Block 1132,R,S,-77.0357616,110019800001132,00b3000000000000806b,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0,980000,1,G5040,38.8872902,1133,,11,13250,Block 1133,R,S,-77.0371459,110019800001133,00b300000000000080a7,
0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.02,0.0,0.0,0.0,0,980000,1,G5040,38.88707,1134,,11,23750,Block 1134,R,S,-77.0418333,110019800001134,00b30000000000008977,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,980000,1,G5040,38.8882693,1135,,11,3893,Block 1135,R,S,-77.0394922,110019800001135,00b30000000000008083,
0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.01,0.02,0.08,0.0,0.0,0.0,0,980000,1,G5040,38.8809985,1136,,11,82644,Block 1136,R,S,-77.0363125,110019800001136,00b300000000000082ea,
0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.32,0.01,0.41,0.0,0.03,0.0,408958,980000,1,G5040,38.88396,1137,,11,0,Block 1137,R,S,-77.0389434,110019800001137,00b300000000000073bf,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,25581,980000,1,G5040,38.887375,1138,,11,0,Block 1138,R,S,-77.0394554,110019800001138,00b3000000000000743f,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,980000,1,G5040,38.8823454,1139,,11,3984,Block 1139,R,S,-77.033157,110019800001139,00b300000000000078cc,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,980000,1,G5040,38.8832231,1140,,11,2052,Block 1140,R,S,-77.0325582,110019800001140,00b30000000000008305,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,980000,1,G5040,38.884,1141,,11,2304,Block 1141,R,S,-77.0330404,110019800001141,00b3000000000000792e,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0,980000,1,G5040,38.8860647,1142,,11,10584,Block 1142,R,S,-77.0350298,110019800001142,00b300000000000081b8,
0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0,980000,1,G5040,38.8863492,1143,,11,26342,Block 1143,R,S,-77.0342416,110019800001143,00b30000000000007b26,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0,980000,1,G5040,38.8874564,1144,,11,10292,Block 1144,R,S,-77.0354666,110019800001144,00b30000000000008746,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,980000,1,G5040,38.8877356,1145,,11,1248,Block 1145,R,S,-77.0329168,110019800001145,00b30000000000008a5b,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,980000,1,G5040,38.8882004,1146,,11,13490,Block 1146,R,S,-77.0327008,110019800001146,00b30000000000007fb2,
0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.01,0.0,0,980000,1,G5040,38.888098,1147,,11,39975,Block 1147,R,S,-77.030009,110019800001147,00b30000000000008798,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,980000,1,G5040,38.8835454,1148,,11,2274,Block 1148,R,S,-77.0328225,110019800001148,00b30000000000008373,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0,980000,1,G5040,38.8843134,1149,,11,6904,Block 1149,R,S,-77.0330195,110019800001149,00b3000000000000834a,
0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.05,0.0,0.02,0.0,0,980000,1,G5040,38.886042,1150,,11,52128,Block 1150,R,S,-77.0328189,110019800001150,00b30000000000007dbd,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,980000,1,G5040,38.8862952,1151,,11,2029,Block 1151,R,S,-77.0319955,110019800001151,00b3000000000000771f,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,980000,1,G5040,38.8848406,1152,,11,1056,Block 1152,R,S,-77.0319932,110019800001152,00b30000000000007fed,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,980000,1,G5040,38.882101,1153,,11,2158,Block 1153,R,S,-77.0330635,110019800001153,00b30000000000007687,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.01,0.0,0,980000,1,G5040,38.8813757,1154,,11,14613,Block 1154,R,S,-77.0324133,110019800001154,00b30000000000007486,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,16978,980000,1,G5040,38.8813215,1155,,11,0,Block 1155,R,S,-77.0314776,110019800001155,00b300000000000073d0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749,980000,1,G5040,38.8806423,1156,,11,0,Block 1156,R,S,-77.0307108,110019800001156,00b30000000000007391,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0,980000,1,G5040,38.8791669,1157,,11,8118,Block 1157,R,S,-77.0342839,110019800001157,00b3000000000000766f,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,980000,1,G5040,38.879232,1158,,11,1098,Block 1158,R,S,-77.035328,110019800001158,00b30000000000008955,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,980000,1,G5040,38.8808281,1159,,11,3150,Block 1159,R,S,-77.0324389,110019800001159,00b30000000000007fca,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0,980000,1,G5040,38.8800556,1160,,11,43489,Block 1160,R,S,-77.0334347,110019800001160,00b300000000000076af,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,980000,1,G5040,38.8812598,1161,,11,3161,Block 1161,R,S,-77.0337528,110019800001161,00b30000000000008a28,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,980000,1,G5040,38.8796776,1162,,11,808,Block 1162,R,S,-77.035162,110019800001162,00b30000000000008701,
0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.04,0.1,1.12,0.09,0.0,0.0,0,980000,1,G5040,38.8710761,1163,,11,1122864,Block 1163,R,S,-77.0275393,110019800001163,00b30000000000008647,
0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.04,0.0,0.1399999999999999,0.02,0.0,0.0,0,980000,1,G5040,38.8582124,1164,,11,143591,Block 1164,R,S,-77.0227749,110019800001164,00b30000000000007e4c,
0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0,980000,1,G5040,38.8774598,1165,,11,16462,Block 1165,R,S,-77.0279967,110019800001165,00b30000000000007a6f,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0,980000,1,G5040,38.8781679,1166,,11,20650,Block 1166,R,S,-77.0363251,110019800001166,00b3000000000000835e,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,980000,1,G5040,38.8782561,1167,,11,2414,Block 1167,R,S,-77.0382397,110019800001167,00b300000000000088cc,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,980000,1,G5040,38.8790889,1168,,11,8334,Block 1168,R,S,-77.0375432,110019800001168,00b30000000000007caa,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,980000,1,G5040,38.8786304,1169,,11,12594,Block 1169,R,S,-77.037564,110019800001169,00b300000000000079e4,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,980000,1,G5040,38.8788679,1170,,11,3487,Block 1170,R,S,-77.0359946,110019800001170,00b3000000000000802b,
0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.2,0.0,0.4299999999999999,0.04,0.04,0.0,433752,980000,1,G5040,38.8652855,1171,,11,0,Block 1171,R,S,-77.021517,110019800001171,00b300000000000073b7,
0.0,0.0,0.0,0.0,0.0,0.32,0.0,1.87,0.02,2.22,0.01,0.0,0.0,2223369,980000,1,G5040,38.8636704,1172,,11,0,Block 1172,R,S,-77.032101,110019800001172,00b3000000000000739f,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,104076,980000,1,G5040,38.8748102,1173,,11,0,Block 1173,R,S,-77.0394545,110019800001173,00b30000000000007379,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,96938,980000,1,G5040,38.8758993,1174,,11,0,Block 1174,R,S,-77.0406042,110019800001174,00b3000000000000744d,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,8121,980000,1,G5040,38.8764896,1175,,11,0,Block 1175,R,S,-77.0412253,110019800001175,00b30000000000007372,
0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.01,0.0,0.08,0.0,0.0,0.0,0,980000,1,G5040,38.8821982,1176,,11,81856,Block 1176,R,S,-77.0431184,110019800001176,00b30000000000007ee8,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0,0,980000,1,G5040,38.8887956,1177,,11,29459,Block 1177,R,S,-77.0612906,110019800001177,00b30000000000008234,
0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.04,0.0,0.12,0.0,0.0,0.0,0,980000,1,G5040,38.8874063,1178,,11,125689,Block 1178,R,S,-77.0616444,110019800001178,00b300000000000089e4,
0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.01,0.01,0.22,0.0,0.0,0.0,0,980000,1,G5040,38.8826703,1179,,11,224295,Block 1179,R,S,-77.0577978,110019800001179,00b30000000000007d7d,
0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.04,0.02,0.09,0.0,0.0,0.02,0,980000,1,G5040,38.8786475,1180,,11,83605,Block 1180,R,S,-77.0515168,110019800001180,00b30000000000008588,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,980000,1,G5040,38.8794127,1181,,11,4461,Block 1181,R,S,-77.03992,110019800001181,00b3000000000000878d,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.01,0.0,0.0,0,980000,1,G5040,38.8928844,1182,,11,24923,Block 1182,R,S,-77.0522195,110019800001182,00b3000000000000856e,
